Year,circuitIdFrom,circuitIdTo,Car,Plane
1974,6,38,1331,1011
1974,6,39,7490,5776
1974,6,41,6792,4949
1974,6,45,11603,8337
1974,6,46,12906,11005
1974,6,47,5596,4367
1974,6,48,2209,1819
1974,6,50,4212,3391
1974,6,70,430,376
1974,14,18,7173,5611
1974,14,20,3919,3583
1974,14,25,6978,6621
1974,14,30,8433,6063
1974,14,38,312,295
1974,14,39,6338,4857
1974,14,41,5006,4568
1974,14,45,7586,6515
1974,14,46,1378,1123
1974,14,47,11826,10883
1974,14,48,834,776
1974,14,50,14282,10457
1974,14,70,13690,9908
1974,18,20,8280,6163
1974,18,25,6606,5542
1974,18,30,14282,10826
1974,18,38,4144,3706
1974,18,39,9409,8618
1974,18,41,5984,5553
1974,18,45,4031,3451
1974,18,46,7314,5679
1974,18,47,9353,8021
1974,18,48,10889,8682
1974,18,50,4432,3795
1974,18,70,15538,11992
1974,20,25,6383,5392
1974,20,30,11597,8693
1974,20,38,2256,1826
1974,20,39,7156,5651
1974,20,41,341,315
1974,20,45,3745,3565
1974,20,46,3512,2928
1974,20,47,15009,11648
1974,20,48,7570,7114
1974,20,50,2135,1840
1974,20,70,12152,8895
1974,25,30,15968,11755
1974,25,38,7252,6465
1974,25,39,4474,3888
1974,25,41,1790,1668
1974,25,45,9867,8975
1974,25,46,7872,5652
1974,25,47,3744,2850
1974,25,48,5161,4787
1974,25,50,8683,6763
1974,25,70,2822,2166
1974,30,38,774,736
1974,30,39,2830,2176
1974,30,41,12753,11700
1974,30,45,11515,10330
1974,30,46,11221,8930
1974,30,47,11088,10108
1974,30,48,11066,8446
1974,30,50,3856,3226
1974,30,70,8135,7614
1974,38,39,11142,8568
1974,38,41,3214,2515
1974,38,45,6378,5354
1974,38,46,6705,4795
1974,38,47,2229,2086
1974,38,48,8226,7575
1974,38,50,6642,4832
1974,38,70,10181,8819
1974,39,41,5096,4098
1974,39,45,9867,8238
1974,39,46,4588,3780
1974,39,47,7069,6054
1974,39,48,12929,9505
1974,39,50,7426,6078
1974,39,70,12532,9175
1974,41,45,1079,946
1974,41,46,8873,6773
1974,41,47,15014,11868
1974,41,48,15026,11629
1974,41,50,9636,8472
1974,41,70,12248,10258
1974,45,46,15863,11683
1974,45,47,10668,9789
1974,45,48,12350,10437
1974,45,50,8696,6732
1974,45,70,12540,11820
1974,46,47,5755,4146
1974,46,48,2754,2307
1974,46,50,15199,11259
1974,46,70,15270,10914
1974,47,48,8504,6405
1974,47,50,5452,4249
1974,47,70,815,634
1974,48,50,5128,4197
1974,48,70,6092,5411
1974,50,70,5231,4475
1975,6,9,13827,9931
1975,6,14,5050,3612
1975,6,18,2493,2239
1975,6,20,1875,1463
1975,6,25,13957,11852
1975,6,30,15304,11398
1975,6,34,11121,8601
1975,6,39,3368,2977
1975,6,40,8936,7366
1975,6,46,4702,3899
1975,6,47,3639,2816
1975,6,49,4504,3886
1975,6,70,9669,7280
1975,9,14,3241,2578
1975,9,18,3890,3032
1975,9,20,2236,1883
1975,9,25,12625,10608
1975,9,30,1553,1294
1975,9,34,11407,10283
1975,9,39,13145,10722
1975,9,40,10901,8372
1975,9,46,1957,1414
1975,9,47,6991,5051
1975,9,49,5258,4314
1975,9,70,1745,1520
1975,14,18,4190,3672
1975,14,20,13627,10757
1975,14,25,5352,5060
1975,14,30,15766,11540
1975,14,34,7548,6245
1975,14,39,4150,3212
1975,14,40,589,428
1975,14,46,4515,4123
1975,14,47,16110,11934
1975,14,49,3205,2438
1975,14,70,14798,11061
1975,18,20,1112,862
1975,18,25,3495,2842
1975,18,30,6338,5828
1975,18,34,10705,8219
1975,18,39,5562,5045
1975,18,40,7546,6057
1975,18,46,10198,7514
1975,18,47,1043,780
1975,18,49,6545,4989
1975,18,70,11079,10050
1975,20,25,4462,3892
1975,20,30,2356,2168
1975,20,34,14547,11191
1975,20,39,4250,3985
1975,20,40,12024,9701
1975,20,46,10665,7835
1975,20,47,685,490
1975,20,49,8484,6334
1975,20,70,12360,11193
1975,25,30,10610,10090
1975,25,34,5281,3794
1975,25,39,15251,11397
1975,25,40,12629,10283
1975,25,46,879,752
1975,25,47,930,736
1975,25,49,8501,6986
1975,25,70,5638,4831
1975,30,34,9710,8969
1975,30,39,13591,10237
1975,30,40,13144,11163
1975,30,46,2758,2186
1975,30,47,12337,11398
1975,30,49,6824,5917
1975,30,70,796,697
1975,34,39,10812,9844
1975,34,40,393,349
1975,34,46,12226,10508
1975,34,47,15603,11431
1975,34,49,7364,5739
1975,34,70,11912,9655
1975,39,40,12630,11323
1975,39,46,3642,3231
1975,39,47,4049,3838
1975,39,49,11281,9870
1975,39,70,10989,8304
1975,40,46,12024,9224
1975,40,47,6067,5190
1975,40,49,6682,4961
1975,40,70,5358,4661
1975,46,47,9270,7490
1975,46,49,12875,11681
1975,46,70,9777,8126
1975,47,49,7256,5315
1975,47,70,1836,1653
1975,49,70,6778,5049
1976,6,14,915,661
1976,6,16,12194,10160
1976,6,18,15233,11801
1976,6,20,4252,3543
1976,6,30,13263,10224
1976,6,34,13304,10518
1976,6,38,13589,10806
1976,6,39,3272,2533
1976,6,40,6571,4929
1976,6,43,2452,1964
1976,6,45,1807,1588
1976,6,46,14825,11365
1976,6,47,6038,4662
1976,6,48,3202,2481
1976,6,70,6162,4977
1976,14,16,13632,10271
1976,14,18,10757,8271
1976,14,20,10808,8053
1976,14,30,10928,10214
1976,14,34,10952,8817
1976,14,38,11926,9233
1976,14,39,13778,10061
1976,14,40,7358,6996
1976,14,43,1969,1787
1976,14,45,6627,5370
1976,14,46,4834,4241
1976,14,47,967,853
1976,14,48,12714,10003
1976,14,70,475,435
1976,16,18,914,712
1976,16,20,3197,2724
1976,16,30,3340,2524
1976,16,34,7379,6119
1976,16,38,1238,906
1976,16,39,10286,8322
1976,16,40,7307,6415
1976,16,43,13998,10210
1976,16,45,4587,4305
1976,16,46,9726,7853
1976,16,47,2304,2090
1976,16,48,4177,3439
1976,16,70,14937,11466
1976,18,20,9153,8572
1976,18,30,12676,10973
1976,18,34,2256,1697
1976,18,38,11951,8546
1976,18,39,7325,5422
1976,18,40,13236,10803
1976,18,43,13362,10593
1976,18,45,12655,9336
1976,18,46,15870,11856
1976,18,47,5550,4507
1976,18,48,3580,2836
1976,18,70,10437,8096
1976,20,30,799,761
1976,20,34,6942,6591
1976,20,38,10181,8402
1976,20,39,12437,10378
1976,20,40,906,748
1976,20,43,2827,2574
1976,20,45,8542,7709
1976,20,46,4106,3554
1976,20,47,827,676
1976,20,48,12636,11593
1976,20,70,6868,5042
1976,30,34,7787,5931
1976,30,38,2020,1553
1976,30,39,5251,3851
1976,30,40,9859,9045
1976,30,43,6118,5742
1976,30,45,6216,5125
1976,30,46,3358,3103
1976,30,47,15131,11572
1976,30,48,4419,3786
1976,30,70,2515,1878
1976,34,38,5673,5144
1976,34,39,12924,10594
1976,34,40,12811,10415
1976,34,43,674,492
1976,34,45,14062,11674
1976,34,46,8080,6803
1976,34,47,12071,10951
1976,34,48,14830,11929
1976,34,70,3785,2751
1976,38,39,6346,5964
1976,38,40,3096,2512
1976,38,43,4263,4019
1976,38,45,5058,4276
1976,38,46,5939,5383
1976,38,47,580,481
1976,38,48,3989,3151
1976,38,70,11349,10189
1976,39,40,10388,9680
1976,39,43,8903,6712
1976,39,45,9196,6926
1976,39,46,10589,8124
1976,39,47,1048,891
1976,39,48,13299,10555
1976,39,70,7818,6724
1976,40,43,6111,4897
1976,40,45,9182,7079
1976,40,46,12004,11012
1976,40,47,8958,7139
1976,40,48,3211,2858
1976,40,70,6234,5780
1976,43,45,10887,9401
1976,43,46,6283,5041
1976,43,47,4347,3664
1976,43,48,1393,1239
1976,43,70,14463,11524
1976,45,46,7193,5191
1976,45,47,5176,3845
1976,45,48,6391,4813
1976,45,70,11437,10292
1976,46,47,13199,11798
1976,46,48,3997,3332
1976,46,70,1010,780
1976,47,48,11230,8535
1976,47,70,11612,10394
1976,48,70,4023,3282
1977,6,9,2576,2152
1977,6,10,11733,8480
1977,6,14,5543,4906
1977,6,16,11979,10409
1977,6,18,10533,9263
1977,6,25,12745,11787
1977,6,30,3669,2867
1977,6,39,7766,6880
1977,6,40,794,697
1977,6,41,2461,1962
1977,6,43,8668,6901
1977,6,45,10249,8837
1977,6,46,6741,6394
1977,6,47,9870,7458
1977,6,48,2431,1756
1977,6,70,3283,2721
1977,9,10,11077,8525
1977,9,14,12184,9823
1977,9,16,5071,3670
1977,9,18,5826,5404
1977,9,25,7809,5787
1977,9,30,9694,9229
1977,9,39,11148,10014
1977,9,40,3590,2725
1977,9,41,4769,4344
1977,9,43,6305,5256
1977,9,45,352,280
1977,9,46,5063,4728
1977,9,47,2763,2551
1977,9,48,15175,11047
1977,9,70,11520,9035
1977,10,14,3743,2715
1977,10,16,2369,1736
1977,10,18,8571,7006
1977,10,25,14269,11238
1977,10,30,2774,2442
1977,10,39,8521,7650
1977,10,40,11773,9941
1977,10,41,4082,2966
1977,10,43,11442,9481
1977,10,45,5376,4620
1977,10,46,10666,8161
1977,10,47,1114,1023
1977,10,48,9771,7020
1977,10,70,11442,8991
1977,14,16,6999,6251
1977,14,18,2859,2472
1977,14,25,2457,1921
1977,14,30,12090,10201
1977,14,39,4802,3493
1977,14,40,11272,9831
1977,14,41,5024,4444
1977,14,43,1458,1174
1977,14,45,3328,2676
1977,14,46,4232,3920
1977,14,47,12599,10389
1977,14,48,3384,2653
1977,14,70,7382,6515
1977,16,18,9728,7745
1977,16,25,9880,8268
1977,16,30,7510,5382
1977,16,39,3094,2212
1977,16,40,10929,9560
1977,16,41,3262,2611
1977,16,43,15842,11451
1977,16,45,7168,5636
1977,16,46,2409,2154
1977,16,47,12851,9878
1977,16,48,5556,5281
1977,16,70,12213,11070
1977,18,25,1121,922
1977,18,30,6048,5559
1977,18,39,3150,2725
1977,18,40,4303,3104
1977,18,41,6834,5906
1977,18,43,10433,8788
1977,18,45,2424,1954
1977,18,46,11970,8883
1977,18,47,4131,3717
1977,18,48,9401,6915
1977,18,70,560,461
1977,25,30,4721,4269
1977,25,39,9004,7536
1977,25,40,5818,4507
1977,25,41,7763,6349
1977,25,43,5697,5252
1977,25,45,5687,4335
1977,25,46,7875,6821
1977,25,47,3829,3481
1977,25,48,10016,9048
1977,25,70,12050,10278
1977,30,39,945,731
1977,30,40,10298,9512
1977,30,41,1860,1625
1977,30,43,13335,10165
1977,30,45,12175,10073
1977,30,46,2380,1795
1977,30,47,2900,2118
1977,30,48,2280,2027
1977,30,70,12556,9703
1977,39,40,1023,951
1977,39,41,1090,892
1977,39,43,4686,4166
1977,39,45,2465,2256
1977,39,46,3307,3130
1977,39,47,12109,11037
1977,39,48,6777,6413
1977,39,70,4472,3564
1977,40,41,10814,9339
1977,40,43,6187,4862
1977,40,45,15867,11561
1977,40,46,3095,2879
1977,40,47,3092,2456
1977,40,48,1996,1431
1977,40,70,12455,9101
1977,41,43,11040,10498
1977,41,45,12259,10249
1977,41,46,1262,1185
1977,41,47,1899,1698
1977,41,48,5719,5227
1977,41,70,8550,7398
1977,43,45,4357,3560
1977,43,46,14330,10881
1977,43,47,14382,11046
1977,43,48,807,748
1977,43,70,8335,5969
1977,45,46,1447,1162
1977,45,47,1546,1166
1977,45,48,7992,7268
1977,45,70,10962,8544
1977,46,47,1917,1476
1977,46,48,3329,2467
1977,46,70,13306,10085
1977,47,48,423,358
1977,47,70,8108,7281
1977,48,70,5068,4462
1978,6,7,9756,7483
1978,6,10,1739,1243
1978,6,14,2408,1787
1978,6,25,6654,5849
1978,6,30,3808,3291
1978,6,34,2335,1784
1978,6,36,618,562
1978,6,38,5010,3864
1978,6,39,7621,6912
1978,6,40,8801,8024
1978,6,43,12967,11277
1978,6,45,3306,3054
1978,6,46,1918,1382
1978,6,47,4155,3790
1978,6,70,9206,7895
1978,7,10,4996,3923
1978,7,14,12588,11265
1978,7,25,2029,1776
1978,7,30,8691,6249
1978,7,34,951,773
1978,7,36,16053,11548
1978,7,38,5082,4115
1978,7,39,7821,6241
1978,7,40,14697,11218
1978,7,43,10480,8746
1978,7,45,11356,10750
1978,7,46,934,742
1978,7,47,10291,9353
1978,7,70,11246,9295
1978,10,14,3147,2916
1978,10,25,14345,11796
1978,10,30,7384,6204
1978,10,34,4596,3835
1978,10,36,2396,1953
1978,10,38,3322,2938
1978,10,39,15083,10886
1978,10,40,5562,4460
1978,10,43,14650,11271
1978,10,45,15537,11732
1978,10,46,11852,8675
1978,10,47,7705,6360
1978,10,70,1842,1619
1978,14,25,1280,1216
1978,14,30,2196,2032
1978,14,34,8145,6165
1978,14,36,10457,8130
1978,14,38,16037,11901
1978,14,39,7453,5653
1978,14,40,2476,1893
1978,14,43,7218,6605
1978,14,45,12505,9537
1978,14,46,2863,2483
1978,14,47,9633,8774
1978,14,70,8375,6690
1978,25,30,2251,2125
1978,25,34,735,657
1978,25,36,4123,3025
1978,25,38,14299,10870
1978,25,39,1415,1130
1978,25,40,1607,1199
1978,25,43,4551,3285
1978,25,45,3440,2703
1978,25,46,348,278
1978,25,47,6537,5551
1978,25,70,3658,2834
1978,30,34,10327,9122
1978,30,36,6580,5207
1978,30,38,792,719
1978,30,39,3850,3556
1978,30,40,11165,8831
1978,30,43,6707,5444
1978,30,45,1224,1133
1978,30,46,7764,7295
1978,30,47,15654,11281
1978,30,70,8587,8019
1978,34,36,3932,3421
1978,34,38,10186,7509
1978,34,39,13275,11766
1978,34,40,13924,11849
1978,34,43,10481,8528
1978,34,45,6133,4630
1978,34,46,11050,10043
1978,34,47,6809,5964
1978,34,70,13804,11883
1978,36,38,1475,1392
1978,36,39,4201,3474
1978,36,40,12237,11193
1978,36,43,14770,11398
1978,36,45,10258,9389
1978,36,46,13915,10268
1978,36,47,11619,8631
1978,36,70,2707,2388
1978,38,39,6516,5885
1978,38,40,8763,6411
1978,38,43,7204,5512
1978,38,45,8695,6967
1978,38,46,4914,4081
1978,38,47,12590,10656
1978,38,70,7099,6452
1978,39,40,3191,2918
1978,39,43,13784,9851
1978,39,45,6204,5492
1978,39,46,9456,7798
1978,39,47,11802,8518
1978,39,70,4883,4151
1978,40,43,10660,9463
1978,40,45,1023,747
1978,40,46,12373,9270
1978,40,47,1562,1299
1978,40,70,10479,8367
1978,43,45,619,537
1978,43,46,14152,10156
1978,43,47,5984,4919
1978,43,70,8115,7408
1978,45,46,13077,10499
1978,45,47,1838,1442
1978,45,70,10885,8511
1978,46,47,3777,2789
1978,46,70,532,487
1978,47,70,11585,10688
1979,6,7,10232,9276
1979,6,9,14290,11676
1979,6,10,8842,7548
1979,6,14,6240,4853
1979,6,18,6371,5530
1979,6,25,15606,11752
1979,6,30,7145,6339
1979,6,39,4187,3095
1979,6,40,10015,9181
1979,6,41,7025,5480
1979,6,43,2593,2149
1979,6,45,3029,2512
1979,6,46,2424,2083
1979,6,70,5831,4853
1979,7,9,12783,10092
1979,7,10,3300,2894
1979,7,14,2885,2594
1979,7,18,11546,9197
1979,7,25,9387,8290
1979,7,30,12262,10977
1979,7,39,2632,2466
1979,7,40,9121,6993
1979,7,41,1109,1053
1979,7,43,3489,2841
1979,7,45,12124,9735
1979,7,46,12288,8818
1979,7,70,508,465
1979,9,10,422,325
1979,9,14,910,785
1979,9,18,2141,1758
1979,9,25,10041,9016
1979,9,30,9196,7312
1979,9,39,13747,10170
1979,9,40,11863,10054
1979,9,41,3344,2925
1979,9,43,7363,5322
1979,9,45,15201,11329
1979,9,46,11800,9910
1979,9,70,1676,1548
1979,10,14,10904,9221
1979,10,18,2091,1762
1979,10,25,13978,11383
1979,10,30,3049,2348
1979,10,39,12970,11423
1979,10,40,12034,11183
1979,10,41,4163,3496
1979,10,43,12139,9606
1979,10,45,11633,10293
1979,10,46,838,629
1979,10,70,3773,3111
1979,14,18,373,340
1979,14,25,4839,3476
1979,14,30,5292,4822
1979,14,39,10108,8837
1979,14,40,499,401
1979,14,41,366,336
1979,14,43,981,870
1979,14,45,8568,8113
1979,14,46,5199,4877
1979,14,70,3446,3154
1979,18,25,2566,1997
1979,18,30,4886,3959
1979,18,39,2103,1752
1979,18,40,5965,4813
1979,18,41,13462,10577
1979,18,43,1204,892
1979,18,45,1960,1834
1979,18,46,11241,8564
1979,18,70,699,526
1979,25,30,8840,7669
1979,25,39,2429,1875
1979,25,40,3481,2525
1979,25,41,3732,3272
1979,25,43,12449,11712
1979,25,45,2230,1918
1979,25,46,10380,9260
1979,25,70,5061,4633
1979,30,39,4841,4013
1979,30,40,2453,1971
1979,30,41,8757,6421
1979,30,43,11117,8095
1979,30,45,2183,1839
1979,30,46,2438,2037
1979,30,70,9839,9363
1979,39,40,403,327
1979,39,41,13979,10051
1979,39,43,15349,11368
1979,39,45,848,772
1979,39,46,9066,6522
1979,39,70,6812,4995
1979,40,41,10934,10297
1979,40,43,2744,2522
1979,40,45,7680,6328
1979,40,46,6171,5451
1979,40,70,11987,8941
1979,41,43,599,428
1979,41,45,14828,11143
1979,41,46,10172,7552
1979,41,70,4473,3456
1979,43,45,9695,7350
1979,43,46,3900,2962
1979,43,70,9437,8301
1979,45,46,11881,10127
1979,45,70,2310,1872
1979,46,70,2619,2006
1980,6,7,2566,2201
1980,6,10,4606,3491
1980,6,18,1349,1040
1980,6,21,9228,8656
1980,6,25,7430,6997
1980,6,30,493,451
1980,6,34,4224,3632
1980,6,38,3494,3014
1980,6,39,3824,2839
1980,6,40,432,323
1980,6,43,6827,5670
1980,6,46,2783,2188
1980,6,70,9200,6786
1980,7,10,1248,1014
1980,7,18,7479,6810
1980,7,21,12702,11942
1980,7,25,13802,10917
1980,7,30,5697,5053
1980,7,34,6553,5608
1980,7,38,2681,2080
1980,7,39,4441,3269
1980,7,40,13179,11985
1980,7,43,11505,9196
1980,7,46,5404,4373
1980,7,70,11840,8623
1980,10,18,8003,5937
1980,10,21,7666,5702
1980,10,25,4375,3130
1980,10,30,1915,1570
1980,10,34,5794,4670
1980,10,38,4634,3477
1980,10,39,12416,9878
1980,10,40,924,666
1980,10,43,12972,11714
1980,10,46,12187,10681
1980,10,70,12240,8770
1980,18,21,5084,4190
1980,18,25,962,774
1980,18,30,8966,7971
1980,18,34,495,413
1980,18,38,11348,9194
1980,18,39,11543,10760
1980,18,40,9727,8151
1980,18,43,1623,1166
1980,18,46,1647,1471
1980,18,70,4069,3530
1980,21,25,1370,1040
1980,21,30,8700,7770
1980,21,34,3058,2317
1980,21,38,2965,2348
1980,21,39,4298,3692
1980,21,40,7197,5734
1980,21,43,2333,2219
1980,21,46,10684,9894
1980,21,70,15586,11203
1980,25,30,3548,3188
1980,25,34,11216,8825
1980,25,38,5024,4724
1980,25,39,923,877
1980,25,40,12511,11134
1980,25,43,844,739
1980,25,46,5242,4200
1980,25,70,2462,1963
1980,30,34,12153,8997
1980,30,38,7344,5964
1980,30,39,12430,10267
1980,30,40,14474,10908
1980,30,43,6958,5254
1980,30,46,704,553
1980,30,70,3802,2993
1980,34,38,8507,7010
1980,34,39,7706,7144
1980,34,40,12108,10310
1980,34,43,8153,7295
1980,34,46,4982,4200
1980,34,70,5016,4630
1980,38,39,9575,7466
1980,38,40,9437,7103
1980,38,43,11002,9378
1980,38,46,6130,5639
1980,38,70,4759,3412
1980,39,40,3179,2601
1980,39,43,11913,8654
1980,39,46,10382,9490
1980,39,70,11382,9773
1980,40,43,5267,4347
1980,40,46,12891,10430
1980,40,70,8102,6486
1980,43,46,5829,4168
1980,43,70,12415,11613
1980,46,70,1975,1718
1981,6,7,5428,4745
1981,6,9,13476,9965
1981,6,10,4684,4106
1981,6,14,2909,2268
1981,6,21,10108,9375
1981,6,25,8947,7175
1981,6,36,4924,4082
1981,6,39,10901,9255
1981,6,40,7156,5354
1981,6,41,2120,1704
1981,6,43,2262,1853
1981,6,44,2190,1804
1981,6,45,12173,11055
1981,6,70,2742,2440
1981,7,9,1430,1114
1981,7,10,2621,2273
1981,7,14,15169,11697
1981,7,21,11041,9735
1981,7,25,7864,6846
1981,7,36,9041,7307
1981,7,39,9620,7444
1981,7,40,2167,1778
1981,7,41,10158,9079
1981,7,43,12816,9577
1981,7,44,4745,3594
1981,7,45,12518,11589
1981,7,70,1676,1444
1981,9,10,6943,5861
1981,9,14,10330,8756
1981,9,21,8251,7551
1981,9,25,10628,7896
1981,9,36,2008,1598
1981,9,39,5960,5575
1981,9,40,353,258
1981,9,41,6855,5679
1981,9,43,3510,2526
1981,9,44,8727,8159
1981,9,45,8911,7192
1981,9,70,3812,2826
1981,10,14,10159,7339
1981,10,21,8209,7076
1981,10,25,1867,1458
1981,10,36,7979,6596
1981,10,39,1477,1087
1981,10,40,5183,4009
1981,10,41,8395,7146
1981,10,43,10943,9506
1981,10,44,11968,8955
1981,10,45,2195,1745
1981,10,70,5881,5235
1981,14,21,936,685
1981,14,25,11715,10605
1981,14,36,2715,2466
1981,14,39,5465,4135
1981,14,40,9644,8493
1981,14,41,13597,10367
1981,14,43,11528,8981
1981,14,44,8509,7368
1981,14,45,8460,7155
1981,14,70,3903,2803
1981,21,25,6358,4930
1981,21,36,13215,10958
1981,21,39,5670,4470
1981,21,40,681,511
1981,21,41,7141,6181
1981,21,43,4333,3167
1981,21,44,6048,4556
1981,21,45,9407,7055
1981,21,70,10787,8073
1981,25,36,12586,9934
1981,25,39,12131,11039
1981,25,40,6625,5837
1981,25,41,6518,5879
1981,25,43,878,749
1981,25,44,5836,4218
1981,25,45,1757,1344
1981,25,70,12078,8928
1981,36,39,5939,4941
1981,36,40,6049,4444
1981,36,41,13324,10143
1981,36,43,7869,5696
1981,36,44,7760,6639
1981,36,45,14679,10795
1981,36,70,13996,11256
1981,39,40,6472,6048
1981,39,41,1617,1435
1981,39,43,9954,7292
1981,39,44,9964,7947
1981,39,45,1422,1344
1981,39,70,10757,9874
1981,40,41,703,510
1981,40,43,5312,3927
1981,40,44,3462,2811
1981,40,45,6922,5434
1981,40,70,13419,11858
1981,41,43,3982,3679
1981,41,44,4013,3804
1981,41,45,3844,3269
1981,41,70,4141,3444
1981,43,44,9969,8811
1981,43,45,9297,8387
1981,43,70,4739,3698
1981,44,45,13245,10100
1981,44,70,11991,10036
1981,45,70,6777,5661
1982,6,7,9018,7356
1982,6,10,2892,2324
1982,6,14,7914,7169
1982,6,21,6763,5761
1982,6,30,943,789
1982,6,34,6489,4774
1982,6,36,3001,2406
1982,6,37,3497,2600
1982,6,38,6853,5779
1982,6,39,7230,6352
1982,6,40,9505,6916
1982,6,41,1008,833
1982,6,43,6343,5422
1982,6,44,4642,3507
1982,6,70,5336,4484
1982,7,10,4596,4227
1982,7,14,5659,4628
1982,7,21,8542,7664
1982,7,30,12013,9532
1982,7,34,10442,7679
1982,7,36,4161,3735
1982,7,37,8763,7140
1982,7,38,10154,8851
1982,7,39,8383,7290
1982,7,40,10928,9327
1982,7,41,4856,4531
1982,7,43,9608,8726
1982,7,44,1943,1584
1982,7,70,10616,9193
1982,10,14,11624,10017
1982,10,21,6931,6431
1982,10,30,12490,9692
1982,10,34,4752,4311
1982,10,36,12703,10680
1982,10,37,11129,9340
1982,10,38,12015,8976
1982,10,39,4543,3927
1982,10,40,5409,4689
1982,10,41,11807,8734
1982,10,43,9253,7020
1982,10,44,11590,9147
1982,10,70,5257,4298
1982,14,21,6166,4978
1982,14,30,2843,2102
1982,14,34,15905,11771
1982,14,36,1691,1529
1982,14,37,1732,1495
1982,14,38,4968,3646
1982,14,39,7321,6107
1982,14,40,12562,11443
1982,14,41,12877,9563
1982,14,43,10291,7474
1982,14,44,16754,11998
1982,14,70,4028,3717
1982,21,30,12924,10151
1982,21,34,13263,11648
1982,21,36,9635,8417
1982,21,37,8778,7546
1982,21,38,13448,11399
1982,21,39,6731,4955
1982,21,40,3159,2565
1982,21,41,3382,2616
1982,21,43,7833,7449
1982,21,44,15335,11293
1982,21,70,14623,11725
1982,30,34,9109,8448
1982,30,36,15200,11932
1982,30,37,4357,4129
1982,30,38,5851,5559
1982,30,39,13431,9661
1982,30,40,1768,1337
1982,30,41,7487,6817
1982,30,43,1793,1595
1982,30,44,2359,1948
1982,30,70,3130,2478
1982,34,36,14371,11243
1982,34,37,8072,6947
1982,34,38,4481,3538
1982,34,39,14135,10411
1982,34,40,1105,973
1982,34,41,479,397
1982,34,43,3708,3346
1982,34,44,4011,3789
1982,34,70,13370,11873
1982,36,37,11370,10158
1982,36,38,7554,6724
1982,36,39,6389,5968
1982,36,40,5493,3997
1982,36,41,14239,10453
1982,36,43,9048,7551
1982,36,44,1312,1067
1982,36,70,8572,6445
1982,37,38,11394,9434
1982,37,39,7384,6429
1982,37,40,10117,7689
1982,37,41,13019,10980
1982,37,43,12865,11790
1982,37,44,12294,9805
1982,37,70,9542,7117
1982,38,39,11217,8315
1982,38,40,15611,11540
1982,38,41,5723,4694
1982,38,43,8025,6996
1982,38,44,10536,9068
1982,38,70,13463,11946
1982,39,40,11354,8803
1982,39,41,1353,986
1982,39,43,7632,6074
1982,39,44,5180,4194
1982,39,70,11236,10659
1982,40,41,11716,9933
1982,40,43,5806,5250
1982,40,44,6012,5290
1982,40,70,11031,8724
1982,41,43,12055,8637
1982,41,44,5300,4513
1982,41,70,13619,11253
1982,43,44,6303,5493
1982,43,70,15857,11700
1982,44,70,11300,9328
1983,6,7,9820,8784
1983,6,9,2457,2048
1983,6,10,11066,8008
1983,6,13,5189,4804
1983,6,14,5543,4587
1983,6,21,10388,9239
1983,6,30,5152,3722
1983,6,34,1306,1169
1983,6,36,3104,2571
1983,6,37,6852,5005
1983,6,38,8000,7487
1983,6,39,3922,3339
1983,6,43,3575,2787
1983,6,70,13804,11601
1983,7,9,12798,11020
1983,7,10,9350,7012
1983,7,13,2477,2147
1983,7,14,4805,4374
1983,7,21,8776,8324
1983,7,30,2161,1942
1983,7,34,11729,9828
1983,7,36,10497,9837
1983,7,37,1441,1120
1983,7,38,4043,3153
1983,7,39,7337,5758
1983,7,43,7840,6677
1983,7,70,1963,1713
1983,9,10,4400,4063
1983,9,13,8458,6511
1983,9,14,11671,11115
1983,9,21,3662,3051
1983,9,30,1386,1230
1983,9,34,15781,11539
1983,9,36,11212,10162
1983,9,37,2566,1902
1983,9,38,4223,3621
1983,9,39,2523,2217
1983,9,43,13340,10237
1983,9,70,8143,7532
1983,10,13,11001,10237
1983,10,14,11330,8152
1983,10,21,13709,10616
1983,10,30,5164,4497
1983,10,34,387,292
1983,10,36,2305,2054
1983,10,37,12988,9900
1983,10,38,11286,10140
1983,10,39,3730,3453
1983,10,43,4189,3397
1983,10,70,9865,8481
1983,13,14,2366,1706
1983,13,21,11332,8719
1983,13,30,7891,5787
1983,13,34,809,607
1983,13,36,6700,6198
1983,13,37,10383,9434
1983,13,38,12963,10582
1983,13,39,3342,2557
1983,13,43,1001,821
1983,13,70,1388,1161
